Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google age group (product.metafields.mm-google-shopping.age_group),google shopping condition (product.metafields.mm-google-shopping.condition),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Google Shopping Gender (product.metafields.mm-google-shopping.gender),Google Shopping GTIN/MPN (product.metafields.mm-google-shopping.mpn),sub type (product.metafields.product.sub_type),Audio connectivity (product.metafields.shopify.audio-connectivity),Color (product.metafields.shopify.color-pattern),Connectivity technology (product.metafields.shopify.connectivity-technology),Earphone features (product.metafields.shopify.earphone-features),Headphone style (product.metafields.shopify.headphone-style),Makeup features (product.metafields.shopify.makeup-features),Microphone type (product.metafields.shopify.microphone-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
2025-new-rugged-military-gps-smart-watch-men-bluetooth-call-health-monitoring-ai-voice-sport-waterproof-smartwatches-for-android,,,,,,,,,Silver,,,,,,,,14:496#Silver,50,dsers-fulfillment-service,continue,dsers-fulfillment-service,7.09,7.09,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S035d2a43062f40e9b59c4daa81679b766.webp?v=1759707218,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S2730ff1dca794d9a8656ead2ec166d84c.webp?v=1759707219,kg,,7.09,
2025-new-rugged-military-gps-smart-watch-men-bluetooth-call-health-monitoring-ai-voice-sport-waterproof-smartwatches-for-android,,,,,,,,,Brown,,,,,,,,14:1052#Brown,50,dsers-fulfillment-service,continue,dsers-fulfillment-service,7.33,7.33,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S76f36beddaac4149ba92e02563c2e1b3W.webp?v=1759707218,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S6a75dc1d870d42f39430c37140226bc8O.webp?v=1759707218,kg,,7.33,
2025-new-rugged-military-gps-smart-watch-men-bluetooth-call-health-monitoring-ai-voice-sport-waterproof-smartwatches-for-android,,,,,,,,,Black,,,,,,,,14:366#Black,50,dsers-fulfillment-service,continue,dsers-fulfillment-service,7.32,7.32,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S4880e5a5fc1e46d7b19f235ecc5cd5f8F.webp?v=1759707219,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S02e904d0bd2d40f2aefce9ad866b6c91o.webp?v=1759707219,kg,,7.32,
2025-new-rugged-military-gps-smart-watch-men-bluetooth-call-health-monitoring-ai-voice-sport-waterproof-smartwatches-for-android,,,,,,,,,Khaki Go-Steel,,,,,,,,14:173#Khaki Go-Steel,50,dsers-fulfillment-service,continue,dsers-fulfillment-service,19.04,19.04,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S0902dc6218994f19a5ae88710ef811e0G.webp?v=1759707218,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S4dff3cb017b945a6b8b1819dd5d21d435.webp?v=1759707219,kg,,19.04,
2025-new-rugged-military-gps-smart-watch-men-bluetooth-call-health-monitoring-ai-voice-sport-waterproof-smartwatches-for-android,,,,,,,,,Black Steel,,,,,,,,14:691#Black Steel,50,dsers-fulfillment-service,continue,dsers-fulfillment-service,18.99,18.99,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S8b24a395ba6d487c853fbee75f3d5194s.webp?v=1759707218,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sfb43a8ccb6fd402b89ebe8cd1330d52dd.webp?v=1759707218,kg,,18.99,
2025-new-rugged-military-gps-smart-watch-men-bluetooth-call-health-monitoring-ai-voice-sport-waterproof-smartwatches-for-android,,,,,,,,,Khaki Go-Milan,,,,,,,,14:10#Khaki Go-Milan,50,dsers-fulfillment-service,continue,dsers-fulfillment-service,17.26,17.26,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S781be6ef3a4c432c8c1a620d2044ff72h.webp?v=1759707218,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S592f7845472c4bc1aa46a7b06b7be0a8J.webp?v=1759707219,kg,,17.26,
2025-new-rugged-military-gps-smart-watch-men-bluetooth-call-health-monitoring-ai-voice-sport-waterproof-smartwatches-for-android,,,,,,,,,Black Milan,,,,,,,,14:175#Black Milan,50,dsers-fulfillment-service,continue,dsers-fulfillment-service,17.25,17.25,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S336c679300b64f5587ca3f596674e1edd.webp?v=1759707218,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sbc788e38204c4f2dbd445a9ecc47ac9e7.webp?v=1759707219,kg,,17.25,
2025-new-rugged-military-gps-smart-watch-men-bluetooth-call-health-monitoring-ai-voice-sport-waterproof-smartwatches-for-android,,,,,,,,,Khaki,,,,,,,,14:193#Khaki,50,dsers-fulfillment-service,continue,dsers-fulfillment-service,12.25,12.25,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S02e904d0bd2d40f2aefce9ad866b6c91o.webp?v=1759707219,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S05f95ec09aa44b6ea71225afff40861b3.webp?v=1759707218,kg,,12.25,
2025-new-rugged-military-gps-smart-watch-men-bluetooth-call-health-monitoring-ai-voice-sport-waterproof-smartwatches-for-android,,,,,,,,,Black 1,,,,,,,,14:29#Black,50,dsers-fulfillment-service,continue,dsers-fulfillment-service,12.42,12.42,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S4dff3cb017b945a6b8b1819dd5d21d435.webp?v=1759707219,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S781be6ef3a4c432c8c1a620d2044ff72h.webp?v=1759707218,kg,,12.42,
2025-new-rugged-military-gps-smart-watch-men-bluetooth-call-health-monitoring-ai-voice-sport-waterproof-smartwatches-for-android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sfb43a8ccb6fd402b89ebe8cd1330d52dd.webp?v=1759707218,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-new-rugged-military-gps-smart-watch-men-bluetooth-call-health-monitoring-ai-voice-sport-waterproof-smartwatches-for-android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S592f7845472c4bc1aa46a7b06b7be0a8J.webp?v=1759707219,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-new-rugged-military-gps-smart-watch-men-bluetooth-call-health-monitoring-ai-voice-sport-waterproof-smartwatches-for-android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S2730ff1dca794d9a8656ead2ec166d84c.webp?v=1759707219,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-new-rugged-military-gps-smart-watch-men-bluetooth-call-health-monitoring-ai-voice-sport-waterproof-smartwatches-for-android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S6a75dc1d870d42f39430c37140226bc8O.webp?v=1759707218,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-new-rugged-military-gps-smart-watch-men-bluetooth-call-health-monitoring-ai-voice-sport-waterproof-smartwatches-for-android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sbc788e38204c4f2dbd445a9ecc47ac9e7.webp?v=1759707219,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-new-rugged-military-gps-smart-watch-men-bluetooth-call-health-monitoring-ai-voice-sport-waterproof-smartwatches-for-android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S05f95ec09aa44b6ea71225afff40861b3.webp?v=1759707218,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,"CHUWI GemiBook Plus Laptop 15.6"" Intel N150/N100 Graphics for 12th Gen 1920*1080P 16GB RAM 512GB SSD With Cooling Fan Windows 11","<h1>SPECIFICATIONS</h1><p><span>Base Frequency (GHz)4</span>: <span style=""color:#333"">0.8GHz</span></p><p><span>Body Material</span>: <span style=""color:#333"">Carbon</span></p><p><span>Brand Name</span>: <span style=""color:#333"">CHUWI</span></p><p><span>CPU Brand/Model</span>: <span style=""color:#333"">Intel Processor N100</span></p><p><span>Certification</span>: <span style=""color:#333"">CE</span></p><p><span>Dimensions (WxHxD)</span>: <span style=""color:#333"">358.2x241.9x19.8mm</span></p><p><span>Display Ratio</span>: <span style=""color:#333"">16:9</span></p><p><span>Display Size</span>: <span style=""color:#333"">15.6""</span></p><p><span>Expandable storage</span>: <span style=""color:#333"">No</span></p><p><span>Feature</span>: <span style=""color:#333"">Bluetooth,Camera</span></p><p><span>Feature 1</span>: <span style=""color:#333"">15 inch Laptop</span></p><p><span>Feature 2</span>: <span style=""color:#333"">windows 11 notebook</span></p><p><span>Feature 3</span>: <span style=""color:#333"">Laptop</span></p><p><span>Feature 4</span>: <span style=""color:#333"">notebook</span></p><p><span>Feature 5</span>: <span style=""color:#333"">16GB RAM Laptop</span></p><p><span>Feature 6</span>: <span style=""color:#333"">N100 / N150 Processer</span></p><p><span>Graphic Type</span>: <span style=""color:#333"">Integrated</span></p><p><span>Graphics Brand</span>: <span style=""color:#333"">Intel</span></p><p><span>Graphics Card Model</span>: <span style=""color:#333"">intel</span></p><p><span>Hard Drive Capacity</span>: <span style=""color:#333"">256GB</span></p><p><span>Hard Drive Type</span>: <span style=""color:#333"">SSD,SSD</span></p><p><span>Hign-concerned Chemical</span>: <span style=""color:#333"">None</span></p><p><span>Item Condition</span>: <span style=""color:#333"">New</span></p><p><span>Keyboard language</span>: <span style=""color:#333"">English</span></p><p><span>Keyboards</span>: <span style=""color:#333"">Numeric Keypad</span></p><p><span>Max Turbo Frequency</span>: <span style=""color:#333"">3.4GHz</span></p><p><span>Memory Type</span>: <span style=""color:#333"">DDR5</span></p><p><span>Model 1</span>: <span style=""color:#333"">8GB+256GB</span></p><p><span>Model 2</span>: <span style=""color:#333"">16GB+512GB</span></p><p><span>Number of Cores</span>: <span style=""color:#333"">4</span></p><p><span>Operating System</span>: <span style=""color:#333"">Windows 11</span></p><p><span>Origin</span>: <span style=""color:#333"">Mainland China</span></p><p><span>Package</span>: <span style=""color:#333"">Yes</span></p><p><span>Panel Type</span>: <span style=""color:#333"">IPS</span></p><p><span>Port</span>: <span style=""color:#333"">2xUSB 3.0</span></p><p><span>Recommended use</span>: <span style=""color:#333"">Learing,Business Use,Gaming,Design,Daily Entertainment</span></p><p><span>Screen Refresh Rate</span>: <span style=""color:#333"">60 Hz</span></p><p><span>Screen surface</span>: <span style=""color:#333"">Glossy</span></p><p><span>Thermal Design Power</span>: <span style=""color:#333"">50-70W</span></p><p><span>Touch Screen</span>: <span style=""color:#333"">No</span></p><p><span>Type</span>: <span style=""color:#333"">Laptop</span></p><p><span>Video Memory Capacity</span>: <span style=""color:#333"">16 GB</span></p><p><span>Weight (Battery Included)</span>: <span style=""color:#333"">1.5Kg-1.8Kg</span></p>",C0dejunky,Electronics > Computers > Laptops,,,FALSE,Color,N100 8GB 256GB,,Plugs Type,AU,,Ships From,Russian Federation,,14:175#N100 8GB 256GB;200000605:200004549;200007763:201336103,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,249,249,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,1,,FALSE,,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,249,draft
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 8GB 256GB,,,AU,,,spain,,14:175#N100 8GB 256GB;200000605:200004549;200007763:201336104,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,249,249,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S457de2f6c2f448a4be9042320e0e008a9.webp?v=1759707179,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,249,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 8GB 256GB,,,US,,,spain,,14:175#N100 8GB 256GB;200000605:2504;200007763:201336104,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,249,249,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Se099ad9bf5ef4aa2821b3cf971783a05j.webp?v=1759707179,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,249,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 8GB 256GB,,,AU,,,CHINA,,14:175#N100 8GB 256GB;200000605:200004549;200007763:201336100,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,360.97,360.97,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S5b9cbdfb8ae14cc4b65a6cedff58eaa7q.webp?v=1759707179,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,360.97,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 8GB 256GB,,,US,,,CHINA,,14:175#N100 8GB 256GB;200000605:2504;200007763:201336100,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,360.97,360.97,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sc8061e4b8e5741e59686483a9315e9b4r.webp?v=1759707179,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,360.97,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 8GB 256GB,,,US,,,Russian Federation,,14:175#N100 8GB 256GB;200000605:2504;200007763:201336103,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,249,249,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/S25778dbac3ab40448dc4c74eb8b804ccY.webp?v=1759707179,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,249,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 16GB 512GB,,,UK,,,spain,,14:10#N100 16GB 512GB;200000605:200004548;200007763:201336104,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,279,279,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,279,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 16GB 512GB,,,EU,,,CHINA,,14:10#N100 16GB 512GB;200000605:200004550;200007763:201336100,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,404.54,404.54,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,404.54,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 16GB 512GB,,,UK,,,CHINA,,14:10#N100 16GB 512GB;200000605:200004548;200007763:201336100,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,404.54,404.54,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,404.54,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 16GB 512GB,,,UK,,,Russian Federation,,14:10#N100 16GB 512GB;200000605:200004548;200007763:201336103,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,279,279,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,279,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 16GB 512GB,,,AU,,,Russian Federation,,14:10#N100 16GB 512GB;200000605:200004549;200007763:201336103,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,279,279,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,279,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 16GB 512GB,,,AU,,,spain,,14:10#N100 16GB 512GB;200000605:200004549;200007763:201336104,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,279,279,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,279,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 16GB 512GB,,,US,,,spain,,14:10#N100 16GB 512GB;200000605:2504;200007763:201336104,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,279,279,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,279,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 16GB 512GB,,,AU,,,CHINA,,14:10#N100 16GB 512GB;200000605:200004549;200007763:201336100,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,404.54,404.54,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,404.54,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 16GB 512GB,,,US,,,CHINA,,14:10#N100 16GB 512GB;200000605:2504;200007763:201336100,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,404.54,404.54,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,404.54,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 16GB 512GB,,,US,,,Russian Federation,,14:10#N100 16GB 512GB;200000605:2504;200007763:201336103,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,279,279,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,279,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 8GB 256GB,,,EU,,,Russian Federation,,14:175#N100 8GB 256GB;200000605:200004550;200007763:201336103,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,249,249,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,249,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 8GB 256GB,,,EU,,,spain,,14:175#N100 8GB 256GB;200000605:200004550;200007763:201336104,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,249,249,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,249,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 8GB 256GB,,,UK,,,spain,,14:175#N100 8GB 256GB;200000605:200004548;200007763:201336104,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,249,249,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,249,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 8GB 256GB,,,EU,,,CHINA,,14:175#N100 8GB 256GB;200000605:200004550;200007763:201336100,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,360.97,360.97,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,360.97,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 8GB 256GB,,,UK,,,CHINA,,14:175#N100 8GB 256GB;200000605:200004548;200007763:201336100,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,360.97,360.97,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,360.97,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N100 8GB 256GB,,,UK,,,Russian Federation,,14:175#N100 8GB 256GB;200000605:200004548;200007763:201336103,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,249,249,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,249,
chuwi-gemibook-plus-laptop-15-6-intel-n150-n100-graphics-for-12th-gen-1920-1080p-16gb-ram-512gb-ssd-with-cooling-fan-windows-11,,,,,,,,,N150 16GB 512GB,,,EU,,,Russian Federation,,14:173#N150 16GB 512GB;200000605:200004550;200007763:201336103,2100,dsers-fulfillment-service,continue,dsers-fulfillment-service,289,289,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0954/6242/4857/files/Sf392334c61eb4b248ea178325a69c7ces.webp?v=1759707179,kg,,289,
